CustomerID,InvoiceDate,Quantity,UnitPrice,TotalAmount,Country,ProductCategory
C1433,2023-03-18 00:00:00,1,181.27,181.27,,Sports
C0702,2022-08-12 00:00:00,1,340.66,340.66,,Sports
C0179,2023-02-26 00:00:00,2,27.03,54.07,,Books
C0289,2023-06-20 00:00:00,1,76.11,76.11,UK,Clothing
C0711,2022-10-30 00:00:00,1,665.14,665.14,,Electronics
C0175,2022-05-16 00:00:00,1,74.24,74.24,Italy,Beauty
C0445,2023-09-25 00:00:00,1,23.91,23.91,France,Books
C0029,2022-09-02 00:00:00,2,24.23,34.2,,Books
C0832,2023-04-19 00:00:00,3,8.59,25.76,UK,Books
C1273,2022-05-23 00:00:00,1,72.4,72.4,,Clothing
C0173,2022-09-15 00:00:00,3,704.71,2114.12,UK,Electronics
C0428,2022-04-17 00:00:00,1,40.97,40.97,UK,Sports
C0909,2023-01-02 00:00:00,1,527.01,527.01,Germany,Electronics
C0612,2022-11-07 00:00:00,1,63.05,63.05,Spain,Beauty
C0088,2022-12-17 00:00:00,1,539.31,539.31,,Electronics
C1285,2022-07-03 00:00:00,1,9.21,9.21,Netherlands,Books
C0626,2022-06-02 00:00:00,3,17.32,51.96,Spain,Beauty
C0324,2023-04-09 00:00:00,1,30.97,30.97,Germany,Books
C1472,2023-03-23 00:00:00,2,114.48,228.95,Germany,Electronics
C0939,2022-12-01 00:00:00,1,70.15,70.15,,Sports
C0469,2022-04-11 00:00:00,1,29.58,29.58,UK,Books
C1782,2022-09-19 00:00:00,1,179.89,179.89,Netherlands,Clothing
C0437,2022-05-16 00:00:00,1,100.75,100.75,,Sports
C1510,2022-04-05 00:00:00,1,274.9,274.9,Italy,Home & Garden
C0976,2023-02-18 00:00:00,1,83.95,83.95,France,Beauty
C0126,2022-07-07 00:00:00,2,32.56,65.12,Netherlands,Books
C1265,2023-01-20 00:00:00,1,125.58,125.58,UK,Home & Garden
C0183,2022-04-17 00:00:00,1,292.04,292.04,Germany,Home & Garden
C1411,2022-09-06 00:00:00,1,55.67,55.67,,Beauty
C0781,2022-07-05 00:00:00,1,109.33,109.33,UK,Sports
C1266,2022-10-22 00:00:00,1,10.65,10.65,UK,Beauty
C1472,2023-05-28 00:00:00,1,397.7,397.7,Germany,Sports
C0819,2022-07-20 00:00:00,1,13.27,13.27,UK,Books
C0026,2022-10-13 00:00:00,4,117.43,469.72,Netherlands,Home & Garden
C0069,2022-08-01 00:00:00,1,377.24,377.24,UK,Electronics
C1096,2022-12-07 00:00:00,3,6.72,20.16,Italy,Books
C0170,2022-05-19 00:00:00,1,133.92,133.92,Spain,Clothing
C0397,2023-04-02 00:00:00,1,12.37,12.37,France,Beauty
C1540,2022-06-23 00:00:00,1,41.89,41.89,Spain,Books
C0781,2022-09-20 00:00:00,1,74.01,74.01,UK,Home & Garden
C1727,2022-05-18 00:00:00,-1,47.84,47.84,UK,Books
C1332,2022-12-14 00:00:00,1,550.41,550.41,,Sports
C0844,2022-09-04 00:00:00,1,87.24,87.24,UK,Beauty
C1769,2022-04-30 00:00:00,1,330.3,330.3,Germany,Sports
C1121,2022-12-27 00:00:00,1,159.72,159.72,France,Clothing
C0933,2022-02-22 00:00:00,1,24.52,24.52,Netherlands,Books
C0630,2022-07-02 00:00:00,1,526.2,526.2,France,Sports
C0907,2022-04-01 00:00:00,1,228.34,228.34,France,Sports
C0764,2023-03-27 00:00:00,1,173.82,173.82,Italy,Sports
C0904,2023-07-26 00:00:00,1,831.26,831.26,Germany,Electronics
C1637,2023-06-29 00:00:00,1,89.49,89.49,Germany,Clothing
C1358,2022-06-11 00:00:00,1,498.64,498.64,Spain,Sports
C0695,2023-03-27 00:00:00,1,89.29,89.29,Italy,Sports
C0511,2023-04-23 00:00:00,1,176.93,176.93,Germany,Home & Garden
C0822,2022-11-07 00:00:00,1,8.23,8.23,UK,Books
C1237,2023-09-19 00:00:00,1,43.13,43.13,Netherlands,Books
C0359,2022-07-10 00:00:00,3,10.99,32.97,,Beauty
C1760,2022-07-09 00:00:00,1,252.05,252.05,,Home & Garden
C0932,2022-11-14 00:00:00,1,31.03,31.03,Germany,Books
C0618,2023-06-09 00:00:00,1,513.39,513.39,,Sports
C0376,2023-01-15 00:00:00,1,89.27,89.27,UK,Beauty
C1355,2023-02-21 00:00:00,1,258.14,258.14,Italy,Electronics
C1109,2022-12-14 00:00:00,1,66.38,66.38,UK,Beauty
C1681,2022-10-28 00:00:00,1,18.88,18.88,Netherlands,Beauty
C1372,2022-08-16 00:00:00,1,73.83,73.83,Germany,Beauty
C1248,2022-08-19 00:00:00,1,128.1,128.1,Netherlands,Sports
C0291,2022-10-22 00:00:00,1,42.95,42.95,France,Books
C0059,2022-09-12 00:00:00,1,62.47,62.47,France,Beauty
C1846,2022-12-27 00:00:00,1,294.36,294.36,UK,Electronics
C0166,2023-08-16 00:00:00,1,463.31,463.31,UK,Electronics
C0740,2022-12-02 00:00:00,1,666.26,666.26,UK,Electronics
C0610,2022-12-26 00:00:00,1,471.11,471.11,France,Sports
C0193,2022-06-11 00:00:00,1,9.03,9.03,,Books
C1787,2023-07-31 00:00:00,1,472.19,472.19,UK,Sports
C1603,2023-07-01 00:00:00,1,759.69,759.69,Italy,Electronics
C1285,2022-01-20 00:00:00,1,119.61,100.18,Netherlands,Home & Garden
C0602,2023-04-09 00:00:00,1,16.8,16.8,UK,Books
C1652,2022-09-19 00:00:00,2,50.37,100.74,France,Clothing
C0971,2023-01-04 00:00:00,1,161.42,161.42,UK,Clothing
C0139,2023-04-28 00:00:00,1,246.03,207.09,Germany,Electronics
C0082,2022-03-16 00:00:00,1,72.44,61.19,Germany,Home & Garden
C1109,2023-01-29 00:00:00,1,134.1,134.1,UK,Home & Garden
C1598,2023-01-16 00:00:00,1,370.08,370.08,Germany,Sports
C1842,2022-10-31 00:00:00,1,476.72,476.72,,Sports
C0101,2023-01-05 00:00:00,1,32.06,32.06,Germany,Clothing
C0684,2022-12-19 00:00:00,1,38.81,38.81,Italy,Beauty
C0646,2023-03-12 00:00:00,1,12.18,12.18,,Beauty
C0700,2023-07-27 00:00:00,1,30.0,30.0,France,Books
C0299,2022-12-09 00:00:00,1,102.45,102.45,France,Home & Garden
C1105,2023-09-30 00:00:00,1,121.5,121.5,France,Electronics
C1405,2022-05-11 00:00:00,1,15.99,15.99,Germany,Books
C1082,2023-01-08 00:00:00,5,22.93,114.63,France,Beauty
C0468,2022-08-31 00:00:00,1,27.39,27.39,Germany,Beauty
C0700,2023-04-02 00:00:00,1,89.22,89.22,France,Clothing
C0641,2022-05-28 00:00:00,3,20.8,62.4,France,Home & Garden
C1676,2023-06-23 00:00:00,1,19.52,19.52,,Books
C0348,2022-04-08 00:00:00,1,47.35,47.35,UK,Books
C0302,2023-05-02 00:00:00,1,100.3,100.3,Netherlands,Clothing
C0919,2023-03-28 00:00:00,2,22.71,45.42,,Books
C0135,2022-04-15 00:00:00,1,729.45,729.45,France,Electronics
C0236,2022-10-23 00:00:00,1,293.9,293.9,UK,Home & Garden
C1765,2022-07-16 00:00:00,1,560.59,560.59,France,Sports
C1366,2022-11-05 00:00:00,1,147.71,147.71,UK,Home & Garden
C0542,2022-08-16 00:00:00,1,9.77,9.77,UK,Books
C0073,2023-11-04 00:00:00,2,42.45,84.89,UK,Books
C0101,2022-11-11 00:00:00,1,31.96,31.96,Germany,Books
C0036,2023-08-05 00:00:00,1,26.39,26.39,Germany,Sports
C1061,2023-02-22 00:00:00,1,440.69,440.69,UK,Electronics
C1674,2023-11-20 00:00:00,1,105.88,105.88,Netherlands,Sports
C1674,2023-01-12 00:00:00,1,19.07,19.07,Netherlands,Beauty
C0966,2023-11-30 00:00:00,1,159.02,159.02,Germany,Home & Garden
C0630,2023-05-02 00:00:00,1,29.61,29.61,France,Clothing
C0406,2023-04-15 00:00:00,1,15.73,15.73,,Books
C0386,2022-08-30 00:00:00,1,168.46,168.46,UK,Home & Garden
C1676,2023-04-20 00:00:00,1,82.47,82.47,,Beauty
C0657,2023-01-25 00:00:00,4,52.36,209.42,UK,Beauty
C0966,2023-11-01 00:00:00,1,227.09,227.09,Germany,Home & Garden
C0313,2023-04-26 00:00:00,3,6.82,20.45,UK,Books
C0857,2022-08-04 00:00:00,1,29.64,29.64,Spain,Clothing
C1557,2022-10-02 00:00:00,1,398.3,398.3,Spain,Sports
C0325,2023-01-18 00:00:00,2,119.71,239.43,France,Clothing
C1227,2022-11-13 00:00:00,4,18.93,65.39,France,Books
C1247,2023-03-09 00:00:00,1,24.28,24.28,UK,Books
C0824,2022-07-03 00:00:00,2,566.19,1132.39,Germany,Electronics
C0572,2022-08-13 00:00:00,1,378.44,378.44,Germany,Sports
C0966,2023-02-27 00:00:00,2,373.02,746.04,Germany,Electronics
C1436,2023-05-01 00:00:00,1,722.34,722.34,UK,Electronics
C1358,2022-06-16 00:00:00,1,40.66,40.66,Spain,Beauty
C0511,2022-12-03 00:00:00,1,193.93,193.93,Germany,Clothing
C0987,2022-10-09 00:00:00,2,117.89,235.79,,Clothing
C0699,2022-06-19 00:00:00,1,11.76,11.76,Germany,Books
C0970,2022-07-20 00:00:00,1,60.88,60.88,UK,Clothing
C0206,2023-01-25 00:00:00,1,56.43,56.43,UK,Clothing
C0423,2023-01-05 00:00:00,1,25.72,25.72,UK,Home & Garden
C1337,2023-07-21 00:00:00,1,588.1,588.1,France,Electronics
C0356,2022-10-31 00:00:00,1,353.57,353.57,UK,Electronics
C1409,2023-03-11 00:00:00,1,296.08,296.08,UK,Home & Garden
C1306,2022-12-27 00:00:00,1,18.61,18.61,Italy,Books
C0767,2022-03-08 00:00:00,1,124.75,124.75,Spain,Clothing
C0145,2023-10-10 00:00:00,1,119.19,119.19,Netherlands,Clothing
C1545,2022-04-05 00:00:00,1,152.48,152.48,Spain,Sports
C1347,2022-06-28 00:00:00,1,54.43,54.43,Germany,Beauty
C1222,2022-05-27 00:00:00,1,265.59,265.59,UK,Electronics
C1224,2022-07-28 00:00:00,2,36.83,56.85,UK,Clothing
C0299,2022-09-07 00:00:00,1,29.8,29.8,France,Beauty
C1333,2023-03-28 00:00:00,1,131.51,131.51,Italy,Home & Garden
C0330,2022-09-20 00:00:00,1,158.53,158.53,Germany,Home & Garden
C1121,2022-11-25 00:00:00,1,86.2,86.2,France,Beauty
C1726,2022-10-28 00:00:00,1,14.03,14.03,Germany,Beauty
C1670,2023-02-16 00:00:00,1,162.21,162.21,UK,Home & Garden
C1684,2023-02-07 00:00:00,2,160.1,320.2,UK,Clothing
C0640,2022-04-19 00:00:00,1,127.79,127.79,UK,Clothing
C1063,2022-03-01 00:00:00,1,31.24,31.24,UK,Books
C1416,2022-10-05 00:00:00,1,388.63,388.63,,Sports
C1710,2022-08-04 00:00:00,1,107.14,107.14,Germany,Sports
C0926,2022-10-18 00:00:00,1,270.79,270.79,UK,Electronics
C0796,2022-06-10 00:00:00,1,62.54,62.54,,Beauty
C0547,2023-11-08 00:00:00,1,34.8,34.8,UK,Beauty
C1648,2022-09-21 00:00:00,1,465.96,465.96,UK,Electronics
C1511,2023-01-01 00:00:00,1,46.52,46.52,France,Books
C1791,2023-07-31 00:00:00,5,17.7,88.51,,Beauty
C1515,2023-10-23 00:00:00,1,418.12,418.12,France,Sports
C0641,2022-04-07 00:00:00,2,54.41,108.82,France,Beauty
C1334,2022-11-03 00:00:00,2,69.86,120.56,Germany,Clothing
C0972,2022-05-01 00:00:00,2,52.53,84.01,Germany,Beauty
C1311,2023-01-10 00:00:00,2,262.3,524.6,UK,Home & Garden
C0513,2022-09-15 00:00:00,1,606.7,606.7,UK,Electronics
C1735,2022-11-29 00:00:00,1,35.86,35.86,Germany,Beauty
C1279,2022-07-05 00:00:00,1,52.95,52.95,UK,Clothing
C1645,2022-11-07 00:00:00,3,29.37,88.11,,Clothing
C1472,2023-01-16 00:00:00,2,358.1,716.2,Germany,Sports
C0312,2022-12-24 00:00:00,1,15.16,15.16,Germany,Books
C1830,2022-07-30 00:00:00,2,32.62,65.25,Germany,Beauty
C1250,2023-09-12 00:00:00,1,17.0,17.0,UK,Books
C0639,2023-03-14 00:00:00,1,259.8,259.8,,Sports
C0695,2023-08-24 00:00:00,1,6.03,6.03,Italy,Books
C0256,2023-10-23 00:00:00,1,31.33,31.33,,Books
C0809,2022-07-12 00:00:00,1,389.06,389.06,Germany,Sports
C1449,2022-12-19 00:00:00,1,19.85,19.85,UK,Beauty
C0963,2023-02-16 00:00:00,1,65.3,65.3,Spain,Beauty
C0685,2022-04-22 00:00:00,1,103.38,103.38,Germany,Clothing
C1734,2022-11-26 00:00:00,1,18.81,18.81,Spain,Books
C1681,2023-01-18 00:00:00,1,148.76,148.76,Netherlands,Home & Garden
C0531,2022-09-07 00:00:00,1,16.61,16.61,Italy,Clothing
C0770,2022-08-08 00:00:00,1,80.63,80.63,Italy,Clothing
C0509,2022-09-07 00:00:00,2,172.18,344.36,,Sports
C1296,2022-01-20 00:00:00,1,126.74,126.74,Spain,Home & Garden
C0708,2022-11-04 00:00:00,1,125.04,125.04,UK,Clothing
C0854,2023-01-22 00:00:00,4,44.58,178.32,Italy,Beauty
C0077,2022-12-16 00:00:00,3,155.23,465.69,Germany,Clothing
C0021,2022-12-23 00:00:00,2,67.11,134.21,UK,Beauty
C0792,2023-05-12 00:00:00,1,190.0,190.0,Germany,Clothing
C1648,2022-08-28 00:00:00,1,14.0,14.0,UK,Beauty
C1003,2022-07-02 00:00:00,1,747.35,747.35,UK,Electronics
C0615,2022-08-28 00:00:00,1,176.5,176.5,Germany,Sports
C0741,2022-10-09 00:00:00,1,56.23,56.23,Spain,Beauty
C0669,2022-09-13 00:00:00,1,224.82,224.82,Germany,Home & Garden
C0961,2022-11-15 00:00:00,6,47.25,283.51,,Clothing
C0763,2022-02-19 00:00:00,1,15.04,15.04,Italy,Home & Garden
C0126,2022-12-01 00:00:00,1,52.33,52.33,Netherlands,Beauty
C1486,2022-06-16 00:00:00,1,181.27,181.27,France,Clothing
C0277,2022-11-18 00:00:00,1,127.17,91.71,UK,Electronics
C0854,2023-04-27 00:00:00,1,112.15,112.15,Italy,Clothing
C1540,2022-05-25 00:00:00,2,480.87,961.73,Spain,Electronics
C0650,2023-03-09 00:00:00,2,23.11,46.21,,Books
C0273,2023-01-04 00:00:00,3,79.38,238.15,UK,Beauty
C0995,2022-11-27 00:00:00,1,45.07,45.07,Italy,Clothing
C0655,2023-09-03 00:00:00,1,138.39,138.39,UK,Clothing
C0985,2022-04-05 00:00:00,1,86.85,86.85,Netherlands,Clothing
C1609,2022-09-18 00:00:00,1,13.67,11.74,Italy,Clothing
C1309,2023-05-11 00:00:00,1,133.16,118.34,Germany,Sports
C0535,2023-02-04 00:00:00,1,47.28,47.28,,Beauty
C1059,2022-11-27 00:00:00,1,44.32,44.32,France,Books
C1490,2022-12-17 00:00:00,1,95.77,95.77,Italy,Clothing
C1557,2022-11-09 00:00:00,1,15.39,15.39,Spain,Books
C1608,2023-08-12 00:00:00,1,22.17,22.17,UK,Books
C0765,2023-02-17 00:00:00,1,77.86,77.86,UK,Beauty
C0378,2022-09-27 00:00:00,1,124.64,124.64,UK,Sports
C0040,2023-12-02 00:00:00,1,144.31,144.31,Spain,Home & Garden
C0489,2022-03-24 00:00:00,1,192.68,192.68,,Clothing
C1608,2023-01-17 00:00:00,1,67.25,67.25,UK,Beauty
C0749,2022-11-16 00:00:00,1,112.11,112.11,UK,Home & Garden
C0532,2022-10-03 00:00:00,1,179.58,179.58,,Sports
C0206,2023-01-10 00:00:00,1,568.02,568.02,UK,Electronics
C0331,2023-02-15 00:00:00,1,50.94,50.94,Italy,Electronics
C0823,2023-08-23 00:00:00,1,22.39,22.39,Germany,Home & Garden
C0239,2022-05-23 00:00:00,1,558.05,558.05,,Sports
C0890,2022-08-26 00:00:00,1,67.02,67.02,UK,Beauty
C0861,2022-07-26 00:00:00,1,13.15,13.15,Germany,Books
C0859,2022-06-08 00:00:00,1,84.65,84.65,UK,Beauty
C1646,2023-04-05 00:00:00,1,24.09,24.09,UK,Books
C0970,2022-11-29 00:00:00,1,650.78,650.78,UK,Electronics
C1435,2023-05-01 00:00:00,2,74.95,108.29,France,Beauty
C0153,2022-11-25 00:00:00,1,561.19,561.19,,Sports
C1360,2022-08-08 00:00:00,1,479.29,479.29,Germany,Electronics
C0182,2022-10-01 00:00:00,1,52.04,52.04,France,Beauty
C1524,2022-12-25 00:00:00,1,732.82,579.68,Germany,Electronics
C1514,2022-05-30 00:00:00,1,295.32,295.32,UK,Home & Garden
C0324,2023-01-14 00:00:00,1,179.26,179.26,Germany,Home & Garden
C0348,2022-09-17 00:00:00,1,552.79,552.79,UK,Sports
C1587,2022-08-06 00:00:00,1,56.38,56.38,Germany,Home & Garden
C1391,2022-04-19 00:00:00,1,70.69,70.69,France,Beauty
C1661,2022-09-20 00:00:00,4,487.83,1951.34,UK,Sports
C1349,2022-09-04 00:00:00,1,155.26,155.26,Netherlands,Clothing
C0652,2022-07-29 00:00:00,1,82.24,82.24,UK,Beauty
C0048,2023-01-12 00:00:00,1,191.28,191.28,Netherlands,Clothing
C0874,2023-01-25 00:00:00,1,28.62,25.45,,Books
C1422,2023-01-31 00:00:00,4,45.31,181.23,France,Beauty
C1808,2022-07-11 00:00:00,1,222.67,222.67,France,Home & Garden
C0614,2022-02-09 00:00:00,4,102.32,409.26,France,Clothing
C1754,2022-11-28 00:00:00,1,43.19,43.19,Spain,Beauty
C0355,2022-12-19 00:00:00,1,200.3,156.51,,Home & Garden
C1235,2022-04-05 00:00:00,1,123.95,123.95,Italy,Clothing
C0531,2023-02-12 00:00:00,1,118.38,118.38,Italy,Clothing
C1406,2022-08-18 00:00:00,1,536.39,536.39,Germany,Sports
C1152,2022-03-27 00:00:00,2,40.89,81.78,UK,Books
C1709,2022-10-21 00:00:00,1,400.4,400.4,Italy,Sports
C1765,2022-11-26 00:00:00,1,795.15,795.15,France,Electronics
C0591,2022-04-06 00:00:00,1,609.77,609.77,UK,Electronics
C1846,2023-06-09 00:00:00,1,231.41,231.41,UK,Home & Garden
C1374,2023-01-11 00:00:00,1,187.66,187.66,UK,Sports
C1553,2022-03-13 00:00:00,1,45.23,45.23,UK,Books
C1391,2022-06-06 00:00:00,1,35.63,35.63,France,Clothing
C1153,2022-03-23 00:00:00,1,18.32,18.32,Spain,Books
C1338,2022-01-29 00:00:00,1,338.2,338.2,France,Electronics
C1535,2022-04-24 00:00:00,1,35.22,35.22,,Clothing
C1297,2023-04-04 00:00:00,1,87.16,87.16,,Home & Garden
C0988,2022-07-07 00:00:00,1,161.88,161.88,,Clothing
C0313,2023-06-17 00:00:00,1,16.87,16.87,UK,Books
C1041,2022-12-13 00:00:00,1,274.31,274.31,UK,Home & Garden
C1422,2022-10-12 00:00:00,5,99.33,496.65,France,Clothing
C0973,2022-02-09 00:00:00,1,23.34,23.34,UK,Beauty
C0002,2023-09-18 00:00:00,2,100.9,201.8,Germany,Clothing
C1814,2022-12-19 00:00:00,1,8.23,8.23,France,Books
C1029,2023-05-05 00:00:00,1,63.12,63.12,Germany,Clothing
C0492,2022-10-08 00:00:00,3,108.58,325.74,Netherlands,Clothing
C0765,2023-03-16 00:00:00,1,526.87,428.16,UK,Sports
C1362,2023-01-01 00:00:00,1,557.9,557.9,UK,Sports
C0104,2023-05-28 00:00:00,1,315.22,315.22,UK,Sports
C0601,2022-04-21 00:00:00,1,23.36,23.36,UK,Books
C0834,2022-02-23 00:00:00,2,30.96,61.92,Italy,Books
C0068,2022-04-23 00:00:00,1,297.99,297.99,Germany,Home & Garden
C1278,2023-01-09 00:00:00,1,32.17,32.17,Netherlands,Books
C1792,2022-08-15 00:00:00,3,24.0,72.0,UK,Books
C0773,2022-05-17 00:00:00,1,10.82,10.82,,Books
C1059,2022-11-30 00:00:00,1,11.93,11.93,France,Books
C1079,2022-08-25 00:00:00,1,574.61,574.61,,Sports
C0222,2022-04-03 00:00:00,1,20.66,20.66,France,Books
C1684,2022-06-01 00:00:00,1,438.36,438.36,UK,Electronics
C0313,2023-01-22 00:00:00,1,14.44,14.44,UK,Beauty
C1250,2023-02-01 00:00:00,1,10.91,10.91,UK,Books
C1056,2022-05-30 00:00:00,3,39.34,118.02,Germany,Clothing
C1576,2022-06-27 00:00:00,1,87.58,87.58,UK,Beauty
C0024,2023-06-15 00:00:00,1,226.43,226.43,UK,Sports
C0674,2022-08-14 00:00:00,1,121.94,121.94,,Clothing
C1609,2022-10-24 00:00:00,1,21.78,21.78,Italy,Electronics
C0137,2023-08-04 00:00:00,3,7.27,21.81,,Beauty
C1293,2023-03-18 00:00:00,1,49.87,49.87,Spain,Home & Garden
C1247,2023-02-15 00:00:00,1,9.66,9.66,UK,Books
C1538,2023-09-08 00:00:00,1,61.82,61.82,UK,Home & Garden
C0781,2022-11-06 00:00:00,1,124.0,124.0,UK,Clothing
C0883,2022-06-25 00:00:00,1,55.1,55.1,Netherlands,Beauty
C0904,2023-01-31 00:00:00,1,400.62,400.62,Germany,Sports
C0037,2023-06-10 00:00:00,1,155.21,155.21,,Clothing
C0337,2023-10-09 00:00:00,1,47.58,47.58,Spain,Beauty
C0469,2022-08-16 00:00:00,1,15.66,15.66,UK,Beauty
C0490,2022-05-19 00:00:00,1,23.52,23.52,Germany,Books
C1427,2022-11-18 00:00:00,1,60.68,60.68,France,Beauty
C0088,2022-11-26 00:00:00,1,184.74,165.88,,Home & Garden
C0145,2022-10-15 00:00:00,1,72.64,72.64,Netherlands,Beauty
C0631,2023-10-20 00:00:00,2,29.34,58.67,UK,Books
C0742,2022-08-22 00:00:00,1,52.82,52.82,UK,Beauty
C0315,2022-08-07 00:00:00,1,556.39,556.39,UK,Electronics
C1739,2022-11-07 00:00:00,2,64.47,128.94,Italy,Clothing
C1435,2023-08-31 00:00:00,1,219.73,219.73,France,Home & Garden
C0790,2023-06-25 00:00:00,1,50.04,50.04,UK,Beauty
C1470,2022-03-27 00:00:00,1,23.52,23.52,Spain,Beauty
C0354,2022-06-26 00:00:00,1,177.09,177.09,,Home & Garden
C0331,2022-12-31 00:00:00,1,868.36,868.36,Italy,Electronics
C0958,2022-09-10 00:00:00,1,23.85,23.85,,Home & Garden
C1713,2023-07-29 00:00:00,1,742.33,742.33,Germany,Electronics
C0623,2022-08-25 00:00:00,1,28.77,28.77,UK,Books
C1320,2022-12-17 00:00:00,1,470.39,470.39,UK,Sports
C1372,2023-07-11 00:00:00,1,158.86,158.86,Germany,Clothing
C1845,2022-05-23 00:00:00,1,345.06,345.06,UK,Electronics
C0394,2022-09-01 00:00:00,1,16.25,16.25,Germany,Books
C1266,2023-05-11 00:00:00,1,85.83,71.67,UK,Clothing
C0883,2022-04-28 00:00:00,1,29.43,29.43,Netherlands,Home & Garden
C1432,2023-01-17 00:00:00,1,434.9,434.9,UK,Sports
C1411,2022-09-22 00:00:00,1,182.97,182.97,,Clothing
C0163,2022-09-17 00:00:00,1,837.09,837.09,,Electronics
C0025,2023-05-16 00:00:00,1,315.29,315.29,UK,Sports
C0564,2022-12-06 00:00:00,1,16.74,16.74,France,Books
C0239,2022-04-03 00:00:00,1,167.05,167.05,,Clothing
C0038,2022-05-06 00:00:00,1,209.98,209.98,Germany,Home & Garden
C1331,2023-07-04 00:00:00,1,278.13,278.13,Netherlands,Electronics
C1134,2022-06-06 00:00:00,1,329.37,329.37,Germany,Electronics
C0306,2022-09-25 00:00:00,1,117.01,117.01,UK,Home & Garden
C0487,2023-06-20 00:00:00,1,7.7,7.7,Spain,Books
C1590,2022-07-23 00:00:00,1,549.9,549.9,France,Sports
C0535,2023-01-02 00:00:00,1,181.87,181.87,,Clothing
C0354,2022-07-25 00:00:00,1,849.62,849.62,,Electronics
C1494,2022-12-01 00:00:00,1,41.69,41.69,France,Books
C1743,2023-07-23 00:00:00,1,35.42,35.42,,Books
C1333,2022-10-11 00:00:00,1,189.25,189.25,Italy,Sports
C0333,2022-03-22 00:00:00,1,215.83,215.83,Germany,Home & Garden
C0898,2022-05-15 00:00:00,2,318.78,505.46,France,Electronics
C1441,2022-07-15 00:00:00,1,30.96,30.96,Spain,Clothing
C0940,2022-04-15 00:00:00,2,127.52,255.04,Spain,Home & Garden
C1657,2022-01-20 00:00:00,1,144.1,144.1,UK,Clothing
C1361,2023-02-14 00:00:00,1,16.86,16.86,Germany,Clothing
C0442,2022-09-06 00:00:00,1,49.89,49.89,,Books
C1230,2022-05-07 00:00:00,1,291.51,291.51,,Home & Garden
C0641,2022-06-27 00:00:00,1,54.36,54.36,France,Beauty
C1340,2022-12-22 00:00:00,1,28.37,28.37,UK,Clothing
C1513,2023-08-19 00:00:00,1,19.64,19.64,Netherlands,Beauty
C1713,2023-05-24 00:00:00,1,45.28,45.28,Germany,Home & Garden
C1126,2022-05-27 00:00:00,1,116.19,116.19,France,Electronics
C0589,2022-06-09 00:00:00,1,24.65,24.65,France,Clothing
C1376,2023-06-10 00:00:00,1,163.89,163.89,Netherlands,Clothing
C0981,2023-10-12 00:00:00,1,416.22,416.22,France,Sports
C1258,2023-02-17 00:00:00,1,404.05,404.05,UK,Electronics
C1833,2023-07-25 00:00:00,1,54.88,54.88,,Home & Garden
C0170,2022-09-28 00:00:00,4,11.91,47.63,Spain,Beauty
C0857,2022-09-30 00:00:00,1,43.85,43.85,Spain,Books
C0923,2023-08-05 00:00:00,1,60.75,60.75,Germany,Beauty
C0299,2023-02-10 00:00:00,1,87.67,78.69,France,Home & Garden
C0038,2022-07-27 00:00:00,1,108.24,108.24,Germany,Home & Garden
C0569,2023-04-06 00:00:00,1,188.55,188.55,Germany,Clothing
C1028,2023-03-22 00:00:00,1,130.8,130.8,France,Clothing
C0797,2023-03-01 00:00:00,1,32.28,32.28,UK,Books
C0178,2023-07-21 00:00:00,1,89.69,89.69,France,Beauty
C1611,2023-05-26 00:00:00,1,41.31,41.31,UK,Books
C1408,2022-02-05 00:00:00,3,281.72,845.17,UK,Sports
C1540,2022-07-28 00:00:00,1,40.36,28.74,Spain,Books
C0861,2022-06-10 00:00:00,1,323.89,323.89,Germany,Sports
C0604,2022-09-08 00:00:00,2,35.32,70.64,Germany,Sports
C0781,2022-10-21 00:00:00,2,38.01,76.01,UK,Books
C1034,2022-12-29 00:00:00,1,58.18,58.18,Germany,Beauty
C0581,2023-01-24 00:00:00,1,33.41,33.41,UK,Beauty
C1336,2023-05-21 00:00:00,2,7.82,15.65,Netherlands,Books
C0725,2023-04-20 00:00:00,1,21.74,21.74,UK,Books
C0325,2022-12-25 00:00:00,1,40.65,40.65,France,Clothing
C1503,2022-09-18 00:00:00,1,112.15,112.15,,Sports
C0560,2022-07-30 00:00:00,1,104.27,104.27,Netherlands,Clothing
C0322,2022-06-08 00:00:00,1,77.56,77.56,Germany,Home & Garden
C0671,2022-12-21 00:00:00,1,142.53,142.53,Spain,Sports
C1176,2022-06-01 00:00:00,3,161.15,483.46,France,Clothing
C0207,2022-12-10 00:00:00,1,37.05,37.05,UK,Beauty
C1813,2022-08-16 00:00:00,1,52.36,52.36,UK,Home & Garden
C1824,2022-11-04 00:00:00,1,62.91,62.91,Italy,Beauty
C0618,2023-03-13 00:00:00,3,57.47,172.4,,Beauty
C0621,2022-02-07 00:00:00,1,53.32,53.32,Italy,Beauty
C1302,2023-07-17 00:00:00,1,284.6,284.6,Netherlands,Electronics
C0959,2022-09-14 00:00:00,1,526.61,526.61,,Sports
C0615,2022-07-31 00:00:00,1,533.46,533.46,Germany,Sports
C0420,2022-12-21 00:00:00,1,61.03,61.03,Spain,Beauty
C0878,2022-03-06 00:00:00,1,235.36,208.79,Netherlands,Home & Garden
C1477,2023-04-04 00:00:00,1,243.44,243.44,Spain,Electronics
C0743,2023-05-17 00:00:00,1,43.13,43.13,,Electronics
